city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,humidity,dist_road_km,dist_industry_km,dist_farmland_km,season,pollution_source
Chandigarh,2022-09-10,5,934.6,0.0,14.22,90.84,8.58,107.69,122.72,14.57,77.19820216088857,2.7800814755335086,4.740671278411892,4.328700469704739,4,Natural
Chandigarh,2022-09-11,5,867.84,0.0,11.48,100.14,11.32,86.46,99.42,9.12,51.72499942149349,4.306896840312108,4.854202767348202,8.41595913002856,4,Natural
Chandigarh,2022-09-12,4,734.33,0.0,12.68,69.38,5.54,37.64,49.07,10.89,33.082471343569445,0.6758912786597321,7.9706528586562095,6.476898540739664,4,Natural
Chandigarh,2022-09-13,5,1201.63,6.76,32.56,0.25,4.77,90.69,131.4,9.88,81.10399230993634,4.6634773968902055,2.2426324109022633,8.226001407710067,4,Natural
Chandigarh,2022-09-14,5,1041.41,0.0,19.19,65.8,14.9,78.06,93.52,15.2,31.11049836075161,4.415622232828515,1.8754461402834892,1.1829213541880332,4,Natural
Chandigarh,2022-09-15,4,627.52,0.0,10.8,47.21,7.51,40.71,46.26,4.18,68.46395004277889,1.3319740478537012,2.626165171061718,6.897798798251833,4,Natural
Chandigarh,2022-09-16,5,767.71,0.0,20.05,40.41,20.5,79.87,90.63,5.83,82.3993236536805,2.8093307921653734,2.837825815844719,7.45260158365051,4,Natural
Chandigarh,2022-09-17,5,1081.47,0.01,22.62,29.33,5.42,76.89,99.25,8.99,37.89602594434217,4.0901914825190175,3.863673160518375,4.936970902951716,4,Natural
Chandigarh,2022-09-18,5,921.25,0.52,23.31,6.79,3.16,79.2,107.64,8.36,32.256560838080105,2.3765488066790383,7.190396400035179,1.7750330495314746,4,Natural
Chandigarh,2022-09-19,5,988.01,1.69,23.99,2.86,3.67,78.39,112.6,12.03,32.898708500330564,3.0358781630533094,5.4878808179887555,9.656311623355242,4,Natural
Chandigarh,2022-09-20,5,1001.36,0.0,18.16,57.22,9.3,95.76,120.42,10.64,70.46087574846098,0.11771726179069048,7.301353380121691,5.833670094940464,4,Natural
Chandigarh,2022-09-21,5,1134.87,0.53,23.65,9.3,4.47,94.1,117.23,5.64,35.80144731758001,0.16483812064462391,2.3346854101164563,7.984744154077316,4,Natural
Chandigarh,2022-09-22,5,988.01,0.0,22.28,57.94,15.5,125.41,148.56,6.02,77.41399097943906,2.056817637916168,6.33241895465164,6.478102644300541,4,Natural
Chandigarh,2022-09-23,4,907.9,5.25,23.31,0.23,4.41,34.72,57.54,8.36,59.611822231789716,4.160550996826664,5.340768688481351,0.5138328600005885,4,Natural
Chandigarh,2022-09-24,5,1668.93,23.02,23.31,0.0,6.2,84.41,134.7,16.97,73.6472844313316,1.1502531557313052,7.040880764461558,4.66610699889,4,Natural
Chandigarh,2022-09-25,4,627.52,0.03,18.68,14.31,7.39,46.9,52.31,4.56,60.52538480540352,4.862287810242148,2.760231993323871,6.389301639358132,4,Natural
Chandigarh,2022-09-26,4,1201.63,14.31,22.62,0.01,11.44,35.42,64.06,62.32,83.83719390064694,1.1484141898129743,1.4403649136470853,1.6995953218044821,4,Natural
Chandigarh,2022-09-27,5,974.66,0.24,22.96,12.7,4.89,82.1,107.28,13.17,44.522716902821266,1.2492159510611889,7.530347184877446,5.218680906349013,4,Natural
Chandigarh,2022-09-28,5,961.3,0.06,21.42,22.53,4.59,89.4,111.89,5.64,56.06338110936111,3.0435655188566937,1.2146300881789192,7.719231530054032,4,Natural
Chandigarh,2022-09-29,5,1121.52,0.38,25.02,10.37,4.59,99.61,127.21,7.16,69.28908488657231,2.5554569782439804,6.065590327700032,6.159040489805843,4,Natural
Chandigarh,2022-09-30,5,1054.76,0.06,22.28,21.64,5.42,137.63,168.25,12.41,72.8524681667156,1.5212167550594469,0.22095524605763447,4.175143457513656,4,Natural
Chandigarh,2022-10-01,5,934.6,0.02,20.39,27.89,3.93,87.73,112.16,5.95,64.44157021808765,3.6993036537845176,3.0979240592089314,6.978715364110011,4,Natural
Chandigarh,2022-10-02,5,961.3,1.72,20.39,2.53,3.25,116.65,154.38,9.63,83.88860903390172,1.847811173040848,2.7434997228294384,3.6987164110379736,4,Natural
Chandigarh,2022-10-03,5,674.25,0.0,10.11,65.8,5.01,94.33,116.36,11.53,49.33810586583786,1.7534782628016525,4.75203921231368,6.637350345170286,4,Natural
Chandigarh,2022-10-04,5,620.84,0.0,13.19,65.8,8.58,70.13,91.48,11.4,61.97519349195444,2.458151387939464,2.435774608108083,6.076412575096102,4,Natural
Chandigarh,2022-10-05,5,947.95,0.0,20.22,66.52,11.44,102.3,130.52,8.36,44.56432771255534,1.4839104073894194,7.710180054076946,2.615968758637606,4,Natural
Chandigarh,2022-10-06,5,781.06,0.0,7.28,155.93,29.8,189.85,207.85,3.07,51.9731255835634,3.033059963653177,2.170699790283498,8.731661830331433,4,Natural
Chandigarh,2022-10-07,5,1001.36,0.0,18.34,68.66,17.64,155.41,179.72,7.16,38.285686996096175,4.499432823432846,4.8813175996536895,3.1004869359768468,4,Burning
Chandigarh,2022-10-08,4,881.2,0.24,25.36,12.7,8.34,42.42,56.9,11.65,38.10477899223483,1.3863056030379795,4.354855149252396,6.171933370578416,4,Natural
Chandigarh,2022-10-09,5,1361.85,0.5,33.93,7.15,7.09,72.49,101.15,15.33,60.58972290469807,3.5882253364875965,5.334216923084902,7.603054030379163,4,Natural
Chandigarh,2022-10-10,4,1014.71,1.9,29.82,2.7,4.41,37.46,58.43,11.78,62.31320472427839,0.5706583565553747,7.143362401057779,3.846366138416653,4,Natural
Chandigarh,2022-10-11,5,741.0,0.0,25.02,57.94,43.87,96.27,104.3,0.32,79.89104121683044,2.4891907737633447,7.549060135928754,7.563564034328413,4,Natural
Chandigarh,2022-10-12,5,1335.14,17.43,16.28,0.01,5.9,65.6,107.51,17.73,36.497367765054854,2.1134071095054185,4.3210449027271745,9.846064511467635,4,Natural
Chandigarh,2022-10-13,4,801.09,0.0,22.28,27.18,5.42,34.79,49.4,9.25,64.18894157957797,2.261275132480157,6.002613463558418,4.1383614594150435,4,Natural
Chandigarh,2022-10-14,5,667.57,0.0,14.57,59.37,8.11,50.29,63.65,9.75,45.860033304100604,3.9020051403250866,5.720972546304955,2.4233628531184266,4,Natural
Chandigarh,2022-10-15,5,660.9,0.0,11.65,83.68,8.23,63.83,79.78,9.37,35.720125843954214,1.0689334199573302,1.0414089907275164,8.1923474251748,4,Natural
Chandigarh,2022-10-16,5,821.11,0.01,19.02,32.54,3.19,94.82,121.66,8.61,43.86561565996875,3.9031547583604094,2.699967167652131,9.314285032637674,4,Natural
Chandigarh,2022-10-17,5,774.38,0.0,13.37,57.94,4.65,96.21,118.27,8.36,68.56626251478959,4.791867714575134,4.602950782931614,8.254704300567507,4,Natural
Chandigarh,2022-10-18,5,747.68,0.0,13.88,75.1,7.57,102.16,126.43,13.17,47.097913936889384,2.468010095233571,7.745633680837342,5.550815839018254,4,Natural
Chandigarh,2022-10-19,5,961.3,0.36,39.41,11.62,7.75,77.63,107.99,35.46,69.29377081074387,0.3017160742674735,0.46012554166147496,9.880215528466152,4,Natural
Chandigarh,2022-10-20,5,1014.71,0.28,41.81,12.34,4.65,87.03,133.64,24.32,69.80928109909453,4.914399107454549,0.9109182524715853,5.288688816930935,4,Natural
Chandigarh,2022-10-21,4,834.47,0.75,41.13,7.78,4.11,36.92,60.34,26.35,75.51318021543946,2.4708520283314055,5.389876285319494,8.369366860935425,4,Natural
Chandigarh,2022-10-22,5,934.6,0.32,44.55,11.0,5.3,81.02,128.11,28.63,77.22489737336464,1.9362552532817605,6.190607204367659,5.606205086701688,4,Natural
Chandigarh,2022-10-23,5,674.25,0.0,23.31,41.48,5.54,78.85,106.5,15.33,37.482290958003794,2.8992039140700276,7.086483098851444,2.426290100856614,4,Natural
Chandigarh,2022-10-24,5,821.11,1.34,32.9,4.07,2.86,73.23,102.0,14.69,85.71524238070575,1.0061934351541537,0.9559310416460733,8.894274302952539,4,Natural
Chandigarh,2022-10-25,4,614.17,0.0,18.85,58.65,7.33,47.16,62.93,13.93,50.30875376214148,3.7308151955914677,1.94219605871525,9.940874431405373,4,Natural
Chandigarh,2022-10-26,5,627.52,0.0,15.59,80.82,8.34,59.16,72.14,12.54,86.99067672999888,1.5380089881694972,7.01868674393017,1.8570260963125236,4,Natural
Chandigarh,2022-10-27,5,781.06,0.02,28.45,27.89,4.11,65.61,87.02,16.47,34.72959200470933,3.917554005096804,4.760606465393515,0.42973940341180444,4,Natural
Chandigarh,2022-10-28,5,727.65,0.0,22.96,48.64,4.65,67.12,86.63,15.96,42.40795160293827,1.7517131122367948,5.385798768542988,9.868615866083541,4,Natural
Chandigarh,2022-10-29,5,734.33,0.0,15.59,88.69,7.63,90.14,114.43,12.67,51.69065161046214,3.8818790208353,3.3769014297674995,3.0905038426134,4,Natural
Chandigarh,2022-10-30,5,867.84,0.06,25.7,20.38,3.07,97.17,129.28,14.57,64.61297963137693,1.157353568612645,7.6883522277627385,9.072736283884394,4,Natural
Chandigarh,2022-10-31,5,714.3,0.0,20.22,39.34,3.34,72.84,94.56,11.27,75.81609789834397,0.7845039931646542,6.112820477393673,2.192699345803942,4,Natural
Chandigarh,2022-11-01,5,1014.71,0.21,35.3,14.13,3.93,107.84,141.08,11.02,50.83588747734455,0.8347052132057504,4.478587821000031,4.342089561895829,4,Natural
Chandigarh,2022-11-02,4,647.54,0.0,22.96,45.42,6.85,45.22,58.56,17.23,36.14034992636831,1.0399351970495516,6.486468243863412,8.94788027759545,4,Natural
Chandigarh,2022-11-03,4,467.3,0.0,17.48,56.51,8.58,34.71,53.52,12.03,46.95343091967155,2.527917494376011,5.49047031169502,5.78159548561865,4,Natural
Chandigarh,2022-11-04,5,948.0,0.03,37.37,25.06,5.02,84.25,117.75,12.03,55.87806623447442,3.3126551731694596,2.746924500589093,3.2775368590520184,4,Natural
Chandigarh,2022-11-05,5,922.0,0.0,30.56,43.37,3.73,110.0,146.5,7.6,79.38842674958978,4.247151809048097,7.845171172499803,6.751393923280736,4,Natural
Chandigarh,2022-11-06,5,627.52,0.0,13.88,60.08,2.95,97.41,127.48,7.6,41.20422686612033,4.830969685790836,5.958158559144125,9.743536118809157,4,Natural
Chandigarh,2022-11-07,5,794.41,0.02,29.82,26.11,3.49,67.67,93.63,17.48,74.88754840332159,3.9298930231456066,4.23152054494145,8.240235638193926,4,Natural
Chandigarh,2022-11-08,5,667.57,0.07,34.27,20.21,7.99,51.05,73.96,16.72,32.25830563825268,4.524893379428524,4.553705422420765,9.076139962928186,4,Natural
Chandigarh,2022-11-09,5,787.73,0.0,22.28,41.84,5.25,69.82,88.42,14.57,83.65504463273629,3.209184896423148,1.3314118180967818,9.021557292460944,4,Natural
Chandigarh,2022-11-10,4,894.55,6.37,30.16,0.56,3.61,31.44,50.94,10.01,38.29828125689595,4.013048544108234,6.059007964567277,3.1173105845328664,4,Natural
Chandigarh,2022-11-11,4,654.22,0.0,21.93,50.78,7.03,29.78,43.54,13.43,64.48327174727822,2.538982074124909,7.963452055729161,5.5233381357174505,4,Natural
Chandigarh,2022-11-12,4,714.3,0.0,21.08,55.79,6.32,49.91,63.95,11.91,33.731179229990076,2.5307177940879555,2.0190620636573144,8.638328340356756,4,Natural
Chandigarh,2022-11-13,4,620.84,0.0,17.99,62.94,6.2,45.2,56.39,14.06,51.004844019110294,1.5038019420527329,3.2948444462601274,4.762036872075213,4,Natural
Chandigarh,2022-11-14,4,714.3,0.12,34.27,16.99,3.87,36.9,55.23,21.28,79.71348033260328,2.442505130661181,5.723048936187297,9.853192541309415,4,Natural
Chandigarh,2022-11-15,4,814.44,2.68,30.5,2.28,3.7,28.4,45.27,16.47,48.46834665965322,0.6241088665331483,1.7096840031650935,9.382711923940487,4,Natural
Chandigarh,2022-11-16,4,620.84,0.0,22.62,51.5,7.15,42.47,62.28,10.51,70.65537654231208,4.5272086158995455,6.76018542982226,2.966244749004568,4,Natural
Chandigarh,2022-11-17,5,747.68,0.0,17.14,73.67,9.06,73.86,88.97,7.54,33.67869509021484,0.322125894830752,4.297877312489894,0.7437652950180993,4,Natural
Chandigarh,2022-11-18,4,607.49,0.0,17.31,65.8,8.23,45.04,56.43,7.28,46.14668062885728,1.8148807345015583,6.2691168981618555,9.556918378194842,4,Natural
Chandigarh,2022-11-19,5,961.3,0.18,38.73,15.56,3.55,94.01,118.28,6.14,78.07977650306029,3.861239805415338,5.297138254800532,0.6727028516300675,4,Natural
Chandigarh,2022-11-20,5,720.98,0.0,23.31,41.13,4.53,93.8,110.06,9.12,84.56478837706788,2.5850701328877492,7.950415092798775,2.875645567867635,4,Natural
Chandigarh,2022-11-21,5,674.25,0.0,20.22,50.07,5.07,68.02,79.98,14.57,45.81631061897064,2.638974403780219,4.605351090284611,7.6286762286169365,4,Natural
Chandigarh,2022-11-22,5,894.55,0.0,19.71,70.81,9.54,110.09,126.32,12.03,69.88337468674302,0.48793043992985563,0.7998627190928498,2.3203838166747,4,Natural
Chandigarh,2022-11-23,5,1001.36,0.0,24.68,62.23,6.85,128.78,149.51,11.02,79.83224822725342,0.28099833620751385,2.8291367698047245,1.5527403583333328,4,Natural
Chandigarh,2022-11-24,5,1068.12,0.0,23.31,67.23,8.23,150.38,167.36,10.13,43.814828860972064,1.2378584910447048,7.750072563701472,6.174233479827683,4,Natural
Chandigarh,2022-11-25,5,1134.87,2.6,54.15,3.4,3.49,95.46,120.79,14.57,70.59602521950299,4.801509245594754,4.498767569845376,9.835210560684011,4,Natural
Chandigarh,2022-11-26,5,734.33,0.0,22.62,83.68,16.21,95.65,108.23,11.02,88.89853621228923,3.748038882653273,7.735239640883435,6.4032004868053205,4,Natural
Chandigarh,2022-11-27,5,734.33,0.0,19.02,68.66,6.74,104.27,116.97,12.03,59.92286407660461,3.6284651250049533,3.4751259164944277,1.232275360213156,4,Natural
Chandigarh,2022-11-28,5,841.14,0.0,34.96,37.91,4.65,109.68,128.02,18.24,34.17820275487092,0.2184924980057445,3.6064756396144366,8.994991380625457,4,Natural
Chandigarh,2022-11-29,5,934.6,0.12,41.81,18.42,7.99,132.91,156.53,9.75,34.01837718164568,2.1306632039326203,4.283182808796681,5.589301079570929,4,Natural
Chandigarh,2022-11-30,5,1148.22,0.54,45.24,9.57,3.46,122.25,149.12,6.52,53.964971933461115,3.51888673763699,7.213801474943984,0.9676763398931914,4,Natural
Chandigarh,2022-12-01,5,1148.22,0.0,35.3,38.62,5.84,147.55,169.92,7.03,87.12613294733922,3.136912109541833,5.647756801358371,8.120412273953399,1,Natural
Chandigarh,2022-12-02,5,1214.98,3.38,50.72,2.32,3.04,132.7,161.53,6.4,43.918030610902036,3.954539477204818,1.4536881814086635,4.847875507682113,1,Natural
Chandigarh,2022-12-03,5,1255.04,2.1,41.13,4.74,5.01,244.76,273.52,11.27,32.197420055021844,4.27251987970977,1.5112924647440245,4.829267513531753,1,Burning
Chandigarh,2022-12-04,5,894.55,0.0,28.1,47.21,10.01,178.74,196.66,7.09,69.6991842356451,1.6237839261809104,0.21039373833206676,9.875839112620485,1,Natural
Chandigarh,2022-12-05,5,1094.82,4.3,37.36,0.99,2.62,159.11,190.4,8.04,57.75575548263098,0.6179251299166496,5.124766188320254,3.058012415624459,1,Natural
Chandigarh,2022-12-06,5,1068.12,0.0,27.08,52.93,8.58,181.58,203.01,8.36,84.64304393608857,1.821971394245218,0.8473651767069177,5.595513588976021,1,Natural
Chandigarh,2022-12-07,5,767.71,0.0,16.28,79.39,10.37,111.31,124.18,13.05,76.98041595323917,3.0687086294981807,2.786645655034069,2.611789973650531,1,Natural
Chandigarh,2022-12-08,5,774.38,0.0,17.65,77.96,12.28,102.8,116.12,12.67,31.527740352637927,1.7797445306346764,3.919750432018979,1.1133174286778413,1,Agricultural
Chandigarh,2022-12-09,5,894.55,0.05,44.55,23.6,7.51,62.35,80.59,19.25,47.06263757317921,3.2563400297523315,2.0932633299415957,5.7209724755955405,1,Natural
Chandigarh,2022-12-11,4,423.91,0.0,13.71,49.35,3.22,26.39,36.99,15.71,47.7218556534821,3.851803780505952,7.1765233845729455,1.5732970792504126,1,Natural
Chandigarh,2022-12-12,4,560.76,0.0,23.65,38.27,7.21,35.29,48.23,15.71,80.27790197236848,4.430994871207532,0.3441918463204351,7.9141756934101055,1,Natural
Chandigarh,2022-12-13,5,687.6,0.0,26.05,40.77,9.78,51.65,65.2,16.21,72.55589014699686,3.0752605774366724,2.320184111785837,1.8989787322725615,1,Natural
Chandigarh,2022-12-14,4,567.44,0.0,16.79,61.51,8.58,46.96,56.59,14.06,56.14015202333664,3.124539812699013,4.32666043750195,5.621041730540009,1,Natural
Chandigarh,2022-12-15,5,921.25,0.0,20.39,77.25,11.92,107.37,123.37,10.64,86.33755274255981,4.585700997638504,5.929993003155042,9.987763888721053,1,Natural
Chandigarh,2022-12-16,5,974.66,0.0,18.34,80.82,10.37,142.77,158.53,11.02,78.84203493513903,0.7006373144116774,3.2653328033110007,8.470974400730269,1,Natural
Chandigarh,2022-12-17,5,1228.33,0.01,45.24,33.97,6.2,147.4,171.97,10.01,81.1996789840552,3.7658255185393052,0.828224681240938,2.8296903796659403,1,Natural
Chandigarh,2022-12-18,5,1121.52,1.98,45.93,2.77,2.89,117.51,143.54,12.79,57.495330970775534,4.717050701342711,7.101700531101227,3.4219972226396056,1,Natural
Chandigarh,2022-12-19,5,907.9,0.6,40.1,8.85,3.64,122.99,146.49,6.33,42.87782170315877,3.514917492323227,3.0157035640367313,1.96009439123548,1,Natural
Chandigarh,2022-12-20,5,1001.36,0.0,32.56,43.99,7.21,142.49,161.98,5.45,83.23782387588535,2.893033483307997,1.658813272705672,8.603437780071559,1,Natural
Chandigarh,2022-12-21,5,1228.33,0.01,36.33,30.4,5.36,184.95,208.07,6.71,31.55565790014785,4.77182992233296,1.709438146135837,7.002838954577209,1,Burning
Chandigarh,2022-12-22,5,1188.28,0.0,32.9,47.21,6.68,178.84,199.25,9.63,56.39813280798309,4.950357641559546,7.093767216092632,6.8872611379925415,1,Natural
Chandigarh,2022-12-23,5,1482.01,12.85,55.52,0.08,3.1,146.3,184.63,8.36,32.77055557024776,4.871340080595577,5.8893673610548145,8.021034298504693,1,Natural
Chandigarh,2022-12-24,5,1188.28,5.98,43.18,1.15,3.13,163.49,194.68,8.74,83.39034844401725,3.566909498154625,2.447300264270965,5.176270727163181,1,Natural
Chandigarh,2022-12-25,5,1228.33,0.01,27.76,31.83,2.95,198.59,217.83,4.69,75.16463466941502,4.5351081585946655,2.094174958840403,5.86677941038171,1,Natural
Chandigarh,2022-12-26,5,947.95,1.76,32.56,5.23,4.59,83.1,105.82,10.13,68.8668435115641,2.4622559769085317,3.9885653324210035,4.1562906467134235,1,Natural
Chandigarh,2022-12-27,5,1255.04,0.0,25.36,52.21,8.94,214.34,233.77,10.26,48.59808364408016,4.522759824109484,4.3970859111830585,4.249482618684302,1,Natural
Chandigarh,2022-12-28,5,1348.5,0.0,20.22,62.23,6.44,207.73,225.32,6.71,43.117528467577884,2.017876213867542,2.585900606046105,7.951132848965984,1,Natural
Chandigarh,2022-12-29,5,1174.93,0.0,22.28,60.08,6.74,162.69,179.72,12.79,31.950859706664808,3.6445533811721007,1.276537100777557,0.6644541600840502,1,Agricultural
Chandigarh,2022-12-30,3,694.27,0.03,25.36,27.18,2.89,25.87,37.63,6.84,64.92445360003636,1.6394700176404955,5.6849733099844615,2.509910398969234,1,Natural
Chandigarh,2022-12-31,3,827.79,1.65,41.47,7.24,3.99,34.09,52.39,7.09,33.19032921419213,2.2777586944341417,5.374109842135011,8.475233437772445,1,Natural
Chandigarh,2023-01-01,5,921.25,0.03,27.42,27.18,2.98,96.5,116.99,5.32,30.606032344835903,0.525915566335131,7.275792164903317,5.619726075771679,1,Natural
Chandigarh,2023-01-02,5,894.55,2.68,50.72,2.95,10.61,100.17,134.06,31.66,76.30278701327599,0.8501030511539571,6.880951644464987,2.5149497987278946,1,Natural
Chandigarh,2023-01-03,5,1241.68,12.74,47.98,0.08,6.26,176.01,218.6,12.03,35.78063962237986,2.175132460949537,5.8059984523216235,8.246803069452245,1,Burning
Chandigarh,2023-01-04,5,1134.87,0.0,25.02,44.7,6.2,164.17,179.68,5.0,31.777592628771995,2.268858791624289,7.0858543405188845,2.81429128666464,1,Burning
Chandigarh,2023-01-05,5,1482.01,0.2,49.35,15.91,3.87,180.24,208.64,6.65,87.50462406217453,0.9511808711228771,5.828992691193899,8.589417542125164,1,Natural
Chandigarh,2023-01-06,5,1134.87,0.02,47.3,28.25,7.39,117.81,139.02,7.66,79.50002142571293,4.608081388322007,0.7681249945721662,2.533467031997958,1,Natural
Chandigarh,2023-01-07,5,1161.58,19.89,50.72,0.01,7.87,92.04,125.33,17.99,81.23202749483528,3.5288974452430444,2.5738947932853695,0.34475356186212275,1,Natural
Chandigarh,2023-01-08,5,1308.44,4.47,35.99,0.78,2.8,170.58,200.96,10.77,46.06726604712956,1.9507709326351161,5.632731093252597,6.476914550781041,1,Natural
Chandigarh,2023-01-09,5,1068.12,3.46,39.41,1.16,4.05,81.32,108.88,9.63,62.47884630125901,2.5249093552895436,0.7773403291550949,7.765555827069421,1,Natural
Chandigarh,2023-01-10,5,1522.06,21.9,38.39,0.0,7.27,192.48,230.42,9.37,35.44809960769332,3.1007503120585818,0.8976107143642589,6.614028964669493,1,Burning
Chandigarh,2023-01-11,5,1295.09,0.09,34.62,16.09,5.54,154.37,174.4,6.84,69.78205761958634,3.253206187868575,3.4583481597227506,6.095860428249012,1,Natural
Chandigarh,2023-01-12,3,714.3,0.01,20.73,40.41,3.76,38.78,45.52,9.12,44.824661367211874,1.5908556506773923,5.068836107060469,7.661443433679754,1,Natural
Chandigarh,2023-01-13,2,554.08,0.01,21.59,35.76,3.01,23.96,35.06,6.4,48.310869831138184,0.798373971293092,0.27353133445282163,4.325163697815811,1,Natural
Chandigarh,2023-01-14,3,554.08,0.0,18.85,47.21,4.71,25.83,35.07,3.48,75.41527407767495,0.2438989727884564,3.3116330557214138,2.376699590479592,1,Natural
Chandigarh,2023-01-15,4,814.44,0.0,15.94,38.62,5.3,71.58,80.43,4.5,39.112757485202,0.9004147731401249,7.444011571737733,2.6759329053582004,1,Natural
Chandigarh,2023-01-16,5,1188.28,0.0,21.08,52.93,4.65,147.56,167.12,6.71,89.35093011085,3.938351253788069,1.6749481416629137,6.676457673669799,1,Natural
Chandigarh,2023-01-17,5,1014.71,0.0,23.31,56.51,5.72,118.3,137.98,6.21,84.0909334783809,3.6735132476840615,6.554620534199653,1.9710297411538642,1,Natural
Chandigarh,2023-01-18,5,1068.12,0.0,22.28,72.24,8.7,140.33,158.25,8.87,57.59252332128649,2.2604266117464866,1.2397848058111058,5.761186019159404,1,Natural
Chandigarh,2023-01-19,5,1361.85,0.0,27.76,50.78,5.54,220.01,244.84,6.97,89.03288307667961,1.2964532752184625,1.407269793572616,5.058705128477191,1,Natural
Chandigarh,2023-01-20,5,2376.56,14.53,53.47,0.26,8.46,311.6,357.55,13.55,42.77537983172006,2.425021491132573,5.430422489702879,1.9997323405223149,1,Natural
Chandigarh,2023-01-21,2,754.36,0.35,45.93,12.16,2.35,24.67,39.63,11.65,66.28476704171372,3.5545820650700066,5.913836168770667,2.749624716690447,1,Natural
Chandigarh,2023-01-22,4,894.55,11.29,33.59,0.12,2.65,58.75,88.67,5.89,49.37735130073115,4.025516503037786,3.1660809651765085,1.2311487159595567,1,Natural
Chandigarh,2023-01-23,4,781.06,1.65,40.44,4.16,2.15,57.72,78.19,7.98,39.18615482995242,3.688943344583326,6.873799492240454,6.209446850526193,1,Natural
Chandigarh,2023-01-24,4,961.3,1.84,57.58,4.16,8.82,70.5,104.47,45.09,69.23029315627824,1.7682140067140928,7.419873969478018,3.7556629629330107,1,Natural
Chandigarh,2023-01-25,2,480.65,0.0,7.97,75.1,4.65,21.16,24.28,3.96,70.59701980212137,4.9704249430649545,7.85083884960066,2.782687555967085,1,Natural
Chandigarh,2023-01-26,3,1068.12,5.31,44.55,1.63,11.09,42.22,72.5,47.12,78.34877841015759,0.7498728605024426,6.715868090711214,3.341651733414052,1,Natural
Chandigarh,2023-01-27,4,854.49,0.0,19.88,38.27,6.56,68.66,78.97,4.88,76.03742447368519,4.666240813828755,1.515878029293699,7.262438145014543,1,Natural
Chandigarh,2023-01-28,5,1228.33,0.0,19.88,60.8,7.27,169.54,187.14,5.07,87.36461802033078,0.6338582551731116,1.0514653697039966,1.387820030944616,1,Natural
Chandigarh,2023-01-29,5,1028.06,1.75,35.64,3.44,2.38,118.85,147.69,9.37,60.866537750140395,2.3774041596423907,2.269732410952308,2.869515948446663,1,Natural
Chandigarh,2023-01-30,2,640.87,0.0,22.62,59.37,7.63,17.06,29.41,32.17,51.21539809528438,0.6831545597313798,7.820142191930639,2.7456050642131165,1,Natural
Chandigarh,2023-01-31,3,1121.52,19.89,30.5,0.01,3.04,43.02,71.9,7.85,64.07155212031562,3.6021355909457413,5.64158781866696,6.399620477696743,1,Natural
Chandigarh,2023-02-01,3,580.79,0.0,15.94,47.21,7.51,34.64,43.91,4.5,32.37715910703755,4.23402806910263,5.202964267202106,1.3994346520533056,1,Natural
Chandigarh,2023-02-02,5,1054.76,0.0,19.54,64.37,7.87,135.51,151.94,5.95,87.7243073577661,2.786119063107357,2.1072775144147724,1.522911302917586,1,Natural
Chandigarh,2023-02-03,5,1415.25,0.0,18.68,78.68,8.23,235.59,258.36,7.66,60.08020560554499,2.6490068101823736,0.7904763732520121,5.998651838520112,1,Natural
Chandigarh,2023-02-04,5,1401.9,0.0,19.54,82.25,8.34,239.75,264.31,8.61,44.0745727170814,1.5580924938394083,5.311601102602778,6.616907700014804,1,Natural
Chandigarh,2023-02-05,5,1014.71,0.0,13.71,72.24,5.3,178.56,196.45,7.41,76.39651420501578,3.4904661150341805,4.898253010873064,8.587532833548803,1,Natural
Chandigarh,2023-02-06,5,881.2,0.03,27.08,28.61,2.8,107.94,130.95,5.32,36.44081630864296,4.815587384615689,2.4557399498840673,2.4624140091959346,1,Natural
Chandigarh,2023-02-07,3,781.06,1.79,34.96,4.2,4.41,29.91,58.94,19.76,67.44443342754312,0.32820158211022155,2.5997317127683552,6.1591717401905814,1,Natural
Chandigarh,2023-02-08,4,667.57,0.0,18.16,62.94,6.68,58.42,72.64,10.51,66.34862730243623,4.660454900537121,1.1212227333250402,7.863734128795766,1,Natural
Chandigarh,2023-02-09,4,687.6,0.0,20.73,65.8,9.89,68.31,82.56,13.05,75.8264526949383,1.786341559636195,5.174280724382065,5.629576418348641,1,Natural
Chandigarh,2023-02-10,2,333.79,0.0,5.83,82.25,3.7,15.28,23.37,10.77,85.49009326128947,3.543774383229119,4.330394860859033,2.0984808247140734,1,Natural
Chandigarh,2023-02-11,2,447.27,0.0,16.11,59.37,2.38,16.54,25.79,5.19,83.5803317673583,1.6387135558218562,2.736876669581035,0.9122175566603092,1,Natural
Chandigarh,2023-02-12,5,907.9,0.1,42.5,19.49,6.26,89.88,125.15,29.64,56.549807157896225,4.278026356909201,4.763199376994579,9.920103803293205,1,Natural
Chandigarh,2023-02-13,3,433.92,0.0,8.31,101.57,6.38,23.65,29.5,13.81,53.03427097712242,0.32820055669512604,3.4170429372541316,3.059463365901433,1,Natural
Chandigarh,2023-02-14,5,741.0,0.0,13.88,113.01,11.8,91.17,101.36,16.47,32.208844728939006,2.783531492257826,4.979019281830967,9.211242932724659,1,Natural
Chandigarh,2023-02-15,5,707.63,0.0,16.28,94.41,12.4,82.34,95.47,14.57,52.57714482023822,1.1025894332528867,7.237428065653921,1.1814726209409476,1,Natural
